analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,52,38,14,12,0.46153846153846156,0.2894736842105263,0.9166666666666666,0.44,0.9285714285714286,0.6954887218045113,,13,1,27,11,0.5,53,0.9811320754716981,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,50,45,5,9,0.28,0.2,1.0,0.3333333333333333,1.0,0.6977777777777778,,5,0,36,9,0.5,51,0.9803921568627451,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,42,40,2,9,0.2619047619047619,0.225,1.0,0.3673469387755102,1.0,0.6625000000000001,,2,0,31,9,0.5,43,0.9767441860465116,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8307692307692308,,13,0,2,3,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8307692307692308,,13,0,2,3,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,75,45,30,13,0.5466666666666666,0.26666666666666666,0.9230769230769231,0.41379310344827586,0.9666666666666667,0.7214814814814816,,29,1,33,12,0.5,76,0.9868421052631579,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,67,40,27,13,0.5671641791044776,0.3,0.9230769230769231,0.4528301886792453,0.9629629629629629,0.7726851851851851,,26,1,28,12,0.5,68,0.9852941176470589,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,75,53,22,13,0.44,0.22641509433962265,0.9230769230769231,0.36363636363636365,0.9545454545454546,0.6509433962264151,,21,1,41,12,0.5,76,0.9868421052631579,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,67,48,19,13,0.44776119402985076,0.25,0.9230769230769231,0.39344262295081966,0.9473684210526315,0.6820175438596491,,18,1,36,12,0.5,68,0.9852941176470589,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,120,88,32,24,0.45,0.26136363636363635,0.9583333333333334,0.4107142857142857,0.96875,0.7324218749999999,,31,1,65,23,0.5,122,0.9836065573770492,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,112,83,29,24,0.45535714285714285,0.27710843373493976,0.9583333333333334,0.42990654205607476,0.9655172413793104,0.7538429580390529,,28,1,60,23,0.5,114,0.9824561403508771,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.5,76,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,68,41,27,19,0.5294117647058824,0.34146341463414637,0.7368421052631579,0.4666666666666667,0.8148148148148148,0.6824751580849142,,22,5,27,14,0.5,68,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.5,53,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,53,39,14,19,0.4339622641509434,0.358974358974359,0.7368421052631579,0.4827586206896552,0.6428571428571429,0.5503663003663004,,9,5,25,14,0.5,53,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,51,46,5,16,0.37254901960784315,0.32608695652173914,0.9375,0.4838709677419355,0.8,0.7108695652173912,,4,1,31,15,0.5,51,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,43,41,2,15,0.3488372093023256,0.34146341463414637,0.9333333333333333,0.5,0.5,0.5426829268292683,,1,1,27,14,0.5,43,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,18,5,13,1,0.7777777777777778,0.2,1.0,0.3333333333333333,1.0,0.7846153846153846,,13,0,4,1,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,1,0.7777777777777778,0.2,1.0,0.3333333333333333,1.0,0.7846153846153846,,13,0,4,1,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,76,46,30,20,0.5263157894736842,0.32608695652173914,0.75,0.45454545454545453,0.8333333333333334,0.6652173913043479,,25,5,31,15,0.5,76,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,68,41,27,19,0.5294117647058824,0.34146341463414637,0.7368421052631579,0.4666666666666667,0.8148148148148148,0.6824751580849142,,22,5,27,14,0.5,68,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,76,54,22,20,0.42105263157894735,0.2777777777777778,0.75,0.40540540540540543,0.7727272727272727,0.5984848484848485,,17,5,39,15,0.5,76,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,68,49,19,19,0.4117647058823529,0.2857142857142857,0.7368421052631579,0.4117647058823529,0.7368421052631579,0.5923737916219118,,14,5,35,14,0.5,68,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,122,90,32,36,0.45901639344262296,0.3333333333333333,0.8333333333333334,0.47619047619047616,0.8125,0.6746527777777778,,26,6,60,30,0.5,122,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,114,85,29,35,0.45614035087719296,0.3411764705882353,0.8285714285714286,0.48333333333333334,0.7931034482758621,0.6728194726166328,,23,6,56,29,0.5,114,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,74,44,30,14,0.5135135135135135,0.25,0.7857142857142857,0.3793103448275862,0.9,0.6749999999999998,,27,3,33,11,0.5,76,0.9736842105263158,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,66,39,27,13,0.5151515151515151,0.2564102564102564,0.7692307692307693,0.38461538461538464,0.8888888888888888,0.690883190883191,,24,3,29,10,0.5,68,0.9705882352941176,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,51,37,14,12,0.39215686274509803,0.24324324324324326,0.75,0.3673469387755102,0.7857142857142857,0.581081081081081,,11,3,28,9,0.5,53,0.9622641509433962,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,51,37,14,12,0.39215686274509803,0.24324324324324326,0.75,0.3673469387755102,0.7857142857142857,0.581081081081081,,11,3,28,9,0.5,53,0.9622641509433962,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,49,44,5,11,0.32653061224489793,0.25,1.0,0.4,1.0,0.7659090909090909,,5,0,33,11,0.5,51,0.9607843137254902,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,41,39,2,10,0.2926829268292683,0.2564102564102564,1.0,0.40816326530612246,1.0,0.8012820512820513,,2,0,29,10,0.5,43,0.9534883720930233,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_prerana,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8692307692307693,,13,0,2,3,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8692307692307693,,13,0,2,3,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,74,44,30,14,0.5135135135135135,0.25,0.7857142857142857,0.3793103448275862,0.9,0.6749999999999998,,27,3,33,11,0.5,76,0.9736842105263158,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,66,39,27,13,0.5151515151515151,0.2564102564102564,0.7692307692307693,0.38461538461538464,0.8888888888888888,0.690883190883191,,24,3,29,10,0.5,68,0.9705882352941176,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,74,52,22,14,0.40540540540540543,0.21153846153846154,0.7857142857142857,0.3333333333333333,0.8636363636363636,0.6118881118881119,,19,3,41,11,0.5,76,0.9736842105263158,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,66,47,19,13,0.3939393939393939,0.2127659574468085,0.7692307692307693,0.3333333333333333,0.8421052631578947,0.6097424412094065,,16,3,37,10,0.5,68,0.9705882352941176,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,118,86,32,26,0.4406779661016949,0.26744186046511625,0.8846153846153846,0.4107142857142857,0.90625,0.6780523255813955,,29,3,63,23,0.5,122,0.9672131147540983,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,110,81,29,25,0.43636363636363634,0.2716049382716049,0.88,0.41509433962264153,0.896551724137931,0.6790123456790123,,26,3,59,22,0.5,114,0.9649122807017544,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,9,0.5131578947368421,0.1956521739130435,1.0,0.32727272727272727,1.0,0.5880434782608696,,30,0,37,9,0.5,76,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,68,41,27,9,0.5294117647058824,0.21951219512195122,1.0,0.36,1.0,0.5962059620596205,,27,0,32,9,0.5,68,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_anmol,individual_coder,53,39,14,8,0.41509433962264153,0.20512820512820512,1.0,0.3404255319148936,1.0,0.532051282051282,,14,0,31,8,0.5,53,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,53,39,14,8,0.41509433962264153,0.20512820512820512,1.0,0.3404255319148936,1.0,0.532051282051282,,14,0,31,8,0.5,53,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_kyle,individual_coder,51,46,5,5,0.19607843137254902,0.10869565217391304,1.0,0.19607843137254902,1.0,0.6847826086956522,,5,0,41,5,0.5,51,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_kyle__drop_kyle_only,individual_coder,43,41,2,5,0.16279069767441862,0.12195121951219512,1.0,0.21739130434782608,1.0,0.6463414634146342,,2,0,36,5,0.5,43,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_prerana,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8461538461538461,,13,0,2,3,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8461538461538461,,13,0,2,3,0.5,18,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,new_gold_test_only,new_gold,76,46,30,9,0.5131578947368421,0.1956521739130435,1.0,0.32727272727272727,1.0,0.5880434782608696,,30,0,37,9,0.5,76,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,68,41,27,9,0.5294117647058824,0.21951219512195122,1.0,0.36,1.0,0.5962059620596205,,27,0,32,9,0.5,68,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,old_gold_test_only,old_gold,76,54,22,9,0.40789473684210525,0.16666666666666666,1.0,0.2857142857142857,1.0,0.6220538720538721,,22,0,45,9,0.5,76,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,68,49,19,9,0.4117647058823529,0.1836734693877551,1.0,0.3103448275862069,1.0,0.6245972073039743,,19,0,40,9,0.5,68,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,pooled_coder_labels,pooled_coder_decisions,122,90,32,16,0.39344262295081966,0.17777777777777778,1.0,0.3018867924528302,1.0,0.5876736111111112,,32,0,74,16,0.5,122,1.0,,,
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,114,85,29,16,0.39473684210526316,0.18823529411764706,1.0,0.31683168316831684,1.0,0.5829614604462475,,29,0,69,16,0.5,114,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,9,0.4868421052631579,0.17391304347826086,0.8888888888888888,0.2909090909090909,0.9666666666666667,0.6213768115942029,,29,1,38,8,0.5,76,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,68,41,27,9,0.5,0.1951219512195122,0.8888888888888888,0.32,0.9629629629629629,0.6513098464317977,,26,1,33,8,0.5,68,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol,individual_coder,53,39,14,8,0.37735849056603776,0.1794871794871795,0.875,0.2978723404255319,0.9285714285714286,0.5659340659340659,,13,1,32,7,0.5,53,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,53,39,14,8,0.37735849056603776,0.1794871794871795,0.875,0.2978723404255319,0.9285714285714286,0.5659340659340659,,13,1,32,7,0.5,53,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_kyle,individual_coder,51,46,5,7,0.23529411764705882,0.15217391304347827,1.0,0.2641509433962264,1.0,0.7804347826086957,,5,0,39,7,0.5,51,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,43,41,2,7,0.20930232558139536,0.17073170731707318,1.0,0.2916666666666667,1.0,0.8170731707317074,,2,0,34,7,0.5,43,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_prerana,individual_coder,18,5,13,2,0.8333333333333334,0.4,1.0,0.5714285714285714,1.0,0.8538461538461538,,13,0,3,2,0.5,18,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,2,0.8333333333333334,0.4,1.0,0.5714285714285714,1.0,0.8538461538461538,,13,0,3,2,0.5,18,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,76,46,30,9,0.4868421052631579,0.17391304347826086,0.8888888888888888,0.2909090909090909,0.9666666666666667,0.6213768115942029,,29,1,38,8,0.5,76,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,68,41,27,9,0.5,0.1951219512195122,0.8888888888888888,0.32,0.9629629629629629,0.6513098464317977,,26,1,33,8,0.5,68,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,76,54,22,9,0.3815789473684211,0.14814814814814814,0.8888888888888888,0.25396825396825395,0.9545454545454546,0.6064814814814814,,21,1,46,8,0.5,76,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,68,49,19,9,0.38235294117647056,0.16326530612244897,0.8888888888888888,0.27586206896551724,0.9473684210526315,0.6154672395273899,,18,1,41,8,0.5,68,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,122,90,32,17,0.38524590163934425,0.17777777777777778,0.9411764705882353,0.29906542056074764,0.96875,0.6413194444444446,,31,1,74,16,0.5,122,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,114,85,29,17,0.38596491228070173,0.18823529411764706,0.9411764705882353,0.3137254901960784,0.9655172413793104,0.6476673427991887,,28,1,69,16,0.5,114,1.0,,,
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,9,0.5131578947368421,0.1956521739130435,1.0,0.32727272727272727,1.0,0.6797101449275362,,30,0,37,9,0.5,76,1.0,,,
