analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type,threshold_mode
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,120,88,32,120,0.7333333333333333,1.0,0.7333333333333333,0.8461538461538461,0.0,0.6860795454545455,,0,32,0,88,0.05,122,0.9836065573770492,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,112,83,29,108,0.7589285714285714,0.9879518072289156,0.7592592592592593,0.8586387434554974,0.10344827586206896,0.6815538014125466,,3,26,1,82,0.1,114,0.9824561403508771,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,75,45,30,61,0.6533333333333333,0.8888888888888888,0.6557377049180327,0.7547169811320755,0.3,0.7214814814814816,,9,21,5,40,0.15,76,0.9868421052631579,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,67,40,27,58,0.7014925373134329,0.975,0.6724137931034483,0.7959183673469388,0.2962962962962963,0.7726851851851851,,8,19,1,39,0.15,68,0.9852941176470589,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,52,38,14,50,0.7692307692307693,1.0,0.76,0.8636363636363636,0.14285714285714285,0.6954887218045113,,2,12,0,38,0.15,53,0.9811320754716981,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,52,38,14,50,0.7692307692307693,1.0,0.76,0.8636363636363636,0.14285714285714285,0.6954887218045113,,2,12,0,38,0.15,53,0.9811320754716981,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,50,45,5,50,0.9,1.0,0.9,0.9473684210526315,0.0,0.6977777777777778,,0,5,0,45,0.05,51,0.9803921568627451,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,42,40,2,42,0.9523809523809523,1.0,0.9523809523809523,0.975609756097561,0.0,0.6625000000000001,,0,2,0,40,0.1,43,0.9767441860465116,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8307692307692308,,13,0,2,3,0.5,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8307692307692308,,13,0,2,3,0.5,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,75,45,30,61,0.6533333333333333,0.8888888888888888,0.6557377049180327,0.7547169811320755,0.3,0.7214814814814816,,9,21,5,40,0.15,76,0.9868421052631579,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,67,40,27,58,0.7014925373134329,0.975,0.6724137931034483,0.7959183673469388,0.2962962962962963,0.7726851851851851,,8,19,1,39,0.15,68,0.9852941176470589,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,75,53,22,75,0.7066666666666667,1.0,0.7066666666666667,0.828125,0.0,0.6509433962264151,,0,22,0,53,0.05,76,0.9868421052631579,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,67,48,19,67,0.7164179104477612,1.0,0.7164179104477612,0.8347826086956521,0.0,0.6820175438596491,,0,19,0,48,0.05,68,0.9852941176470589,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,120,88,32,105,0.7583333333333333,0.9318181818181818,0.780952380952381,0.8497409326424871,0.28125,0.7324218749999999,,9,23,6,82,0.15,122,0.9836065573770492,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,112,83,29,102,0.7946428571428571,0.9759036144578314,0.7941176470588235,0.8756756756756757,0.27586206896551724,0.7538429580390529,,8,21,2,81,0.15,114,0.9824561403508771,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,49,0.6973684210526315,0.782608695652174,0.7346938775510204,0.7578947368421053,0.5666666666666667,0.6652173913043479,,17,13,10,36,0.2,76,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,68,41,27,47,0.7058823529411765,0.8292682926829268,0.723404255319149,0.7727272727272727,0.5185185185185185,0.6824751580849142,,14,13,7,34,0.2,68,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol,individual_coder,53,39,14,53,0.7358490566037735,1.0,0.7358490566037735,0.8478260869565217,0.0,0.5503663003663004,,0,14,0,39,0.05,53,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,53,39,14,53,0.7358490566037735,1.0,0.7358490566037735,0.8478260869565217,0.0,0.5503663003663004,,0,14,0,39,0.05,53,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,51,46,5,50,0.8823529411764706,0.9782608695652174,0.9,0.9375,0.0,0.7108695652173912,,0,5,1,45,0.05,51,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,43,41,2,43,0.9534883720930233,1.0,0.9534883720930233,0.9761904761904762,0.0,0.5426829268292683,,0,2,0,41,0.05,43,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,18,5,13,8,0.7222222222222222,0.8,0.5,0.6153846153846154,0.6923076923076923,0.7846153846153846,,9,4,1,4,0.2,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,8,0.7222222222222222,0.8,0.5,0.6153846153846154,0.6923076923076923,0.7846153846153846,,9,4,1,4,0.2,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,76,46,30,49,0.6973684210526315,0.782608695652174,0.7346938775510204,0.7578947368421053,0.5666666666666667,0.6652173913043479,,17,13,10,36,0.2,76,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,68,41,27,47,0.7058823529411765,0.8292682926829268,0.723404255319149,0.7727272727272727,0.5185185185185185,0.6824751580849142,,14,13,7,34,0.2,68,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,76,54,22,75,0.6973684210526315,0.9814814814814815,0.7066666666666667,0.8217054263565892,0.0,0.5984848484848485,,0,22,1,53,0.05,76,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,68,49,19,68,0.7205882352941176,1.0,0.7205882352941176,0.8376068376068376,0.0,0.5923737916219118,,0,19,0,49,0.05,68,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,122,90,32,121,0.7295081967213115,0.9888888888888889,0.7355371900826446,0.8436018957345972,0.0,0.6746527777777778,,0,32,1,89,0.05,122,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,114,85,29,108,0.7631578947368421,0.9764705882352941,0.7685185185185185,0.8601036269430051,0.13793103448275862,0.6728194726166328,,4,25,2,83,0.1,114,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,74,44,30,54,0.6756756756756757,0.8409090909090909,0.6851851851851852,0.7551020408163265,0.43333333333333335,0.6749999999999998,,13,17,7,37,0.15,76,0.9736842105263158,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,66,39,27,50,0.7121212121212122,0.8974358974358975,0.7,0.7865168539325843,0.4444444444444444,0.690883190883191,,12,15,4,35,0.15,68,0.9705882352941176,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,51,37,14,50,0.7450980392156863,1.0,0.74,0.8505747126436781,0.07142857142857142,0.581081081081081,,1,13,0,37,0.1,53,0.9622641509433962,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,51,37,14,50,0.7450980392156863,1.0,0.74,0.8505747126436781,0.07142857142857142,0.581081081081081,,1,13,0,37,0.1,53,0.9622641509433962,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,49,44,5,49,0.8979591836734694,1.0,0.8979591836734694,0.946236559139785,0.0,0.7659090909090909,,0,5,0,44,0.05,51,0.9607843137254902,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,41,39,2,41,0.9512195121951219,1.0,0.9512195121951219,0.975,0.0,0.8012820512820513,,0,2,0,39,0.05,43,0.9534883720930233,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_prerana,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8692307692307693,,13,0,2,3,0.5,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,3,0.8888888888888888,0.6,1.0,0.75,1.0,0.8692307692307693,,13,0,2,3,0.5,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,74,44,30,54,0.6756756756756757,0.8409090909090909,0.6851851851851852,0.7551020408163265,0.43333333333333335,0.6749999999999998,,13,17,7,37,0.15,76,0.9736842105263158,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,66,39,27,50,0.7121212121212122,0.8974358974358975,0.7,0.7865168539325843,0.4444444444444444,0.690883190883191,,12,15,4,35,0.15,68,0.9705882352941176,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,74,52,22,74,0.7027027027027027,1.0,0.7027027027027027,0.8253968253968254,0.0,0.6118881118881119,,0,22,0,52,0.05,76,0.9736842105263158,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,66,47,19,63,0.7272727272727273,0.9787234042553191,0.7301587301587301,0.8363636363636363,0.10526315789473684,0.6097424412094065,,2,17,1,46,0.1,68,0.9705882352941176,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,118,86,32,118,0.7288135593220338,1.0,0.7288135593220338,0.8431372549019608,0.0,0.6780523255813955,,0,32,0,86,0.05,122,0.9672131147540983,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,110,81,29,105,0.7636363636363637,0.9876543209876543,0.7619047619047619,0.8602150537634409,0.13793103448275862,0.6790123456790123,,4,25,1,80,0.1,114,0.9649122807017544,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,75,0.5921052631578947,0.9782608695652174,0.6,0.743801652892562,0.0,0.5880434782608696,,0,30,1,45,0.05,76,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,68,41,27,64,0.6323529411764706,0.975609756097561,0.625,0.7619047619047619,0.1111111111111111,0.5962059620596205,,3,24,1,40,0.1,68,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_anmol,individual_coder,53,39,14,53,0.7358490566037735,1.0,0.7358490566037735,0.8478260869565217,0.0,0.532051282051282,,0,14,0,39,0.05,53,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_anmol__drop_kyle_only,individual_coder,53,39,14,53,0.7358490566037735,1.0,0.7358490566037735,0.8478260869565217,0.0,0.532051282051282,,0,14,0,39,0.05,53,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_kyle,individual_coder,51,46,5,50,0.8823529411764706,0.9782608695652174,0.9,0.9375,0.0,0.6847826086956522,,0,5,1,45,0.05,51,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_kyle__drop_kyle_only,individual_coder,43,41,2,42,0.9767441860465116,1.0,0.9761904761904762,0.9879518072289156,0.5,0.6463414634146342,,1,1,0,41,0.1,43,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_prerana,individual_coder,18,5,13,4,0.9444444444444444,0.8,1.0,0.8888888888888888,1.0,0.8461538461538461,,13,0,1,4,0.3,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,labeler_prerana__drop_kyle_only,individual_coder,18,5,13,4,0.9444444444444444,0.8,1.0,0.8888888888888888,1.0,0.8461538461538461,,13,0,1,4,0.3,18,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,new_gold_test_only,new_gold,76,46,30,75,0.5921052631578947,0.9782608695652174,0.6,0.743801652892562,0.0,0.5880434782608696,,0,30,1,45,0.05,76,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,68,41,27,64,0.6323529411764706,0.975609756097561,0.625,0.7619047619047619,0.1111111111111111,0.5962059620596205,,3,24,1,40,0.1,68,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,old_gold_test_only,old_gold,76,54,22,70,0.7105263157894737,0.9444444444444444,0.7285714285714285,0.8225806451612904,0.13636363636363635,0.6220538720538721,,3,19,3,51,0.1,76,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,68,49,19,64,0.75,0.9795918367346939,0.75,0.8495575221238938,0.15789473684210525,0.6245972073039743,,3,16,1,48,0.1,68,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,pooled_coder_labels,pooled_coder_decisions,122,90,32,116,0.7377049180327869,0.9666666666666667,0.75,0.8446601941747572,0.09375,0.5876736111111112,,3,29,3,87,0.1,122,1.0,,,,model_scope_optimized_in_sample
model_overall,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,114,85,29,110,0.7631578947368421,0.9882352941176471,0.7636363636363637,0.8615384615384616,0.10344827586206896,0.5829614604462475,,3,26,1,84,0.1,114,1.0,,,,model_scope_optimized_in_sample
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,76,46,30,55,0.5921052631578947,0.7608695652173914,0.6363636363636364,0.693069306930693,0.3333333333333333,0.6213768115942029,,10,20,11,35,0.06,76,1.0,,,,model_scope_optimized_in_sample
model_overall,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,68,41,27,52,0.6029411764705882,0.8048780487804879,0.6346153846153846,0.7096774193548387,0.2962962962962963,0.6513098464317977,,8,19,8,33,0.06,68,1.0,,,,model_scope_optimized_in_sample
